Year_Birth,Education,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Age,Is_Parent,Total_Kids,Marital_Status_Simplified,Total_Spent,MntWines_Share,MntFruits_Share,MntMeatProducts_Share,MntFishProducts_Share,MntSweetProducts_Share,MntGoldProds_Share,Total_Purchases,Avg_Spend_per_Purchase,Deal_Rate,Web_Purchase_Share,Web_Visit_to_Purchase_Ratio,Is_Online_Buyer,Customer_Since_Days,Is_Active,Lifetime_Spend_per_Day,Total_Accepted_Campaigns,Campaign_Response_Rate,Is_Responder,Cluster,Segment
1970,Graduation,69016,0,1,2012-11-22,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,0,SP,55,1,1,Partnered,1533,0.4735812133072407,0.0345727332028701,0.2367906066536203,0.0802348336594911,0.0697977821265492,0.1050228310502283,34,45.088235294117645,0.1176470588235294,0.2352941176470588,0.5555555555555556,0,4057,0,0.3778654177964012,0,0.0,0,1,Newcomers
1979,Graduation,7500,0,1,2012-08-29,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,0,SP,46,1,1,Partnered,18,0.2777777777777778,0.1111111111111111,0.1666666666666666,0.1666666666666666,0.0,0.2777777777777778,4,4.5,0.25,0.25,4.0,0,4142,0,0.0043457267020762,0,0.0,0,3,Budget-Conscious Parents
1957,Graduation,73803,0,1,2012-08-01,61,833,80,363,52,26,174,2,9,5,6,6,1,0,0,0,0,1,0,CA,68,1,1,Partnered,1528,0.5451570680628273,0.0523560209424083,0.237565445026178,0.0340314136125654,0.0170157068062827,0.1138743455497382,22,69.45454545454545,0.0909090909090909,0.4090909090909091,0.6,1,4170,0,0.3664268585131894,1,0.2,1,1,Newcomers
1973,2n Cycle,46094,1,1,2014-06-10,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,SP,52,1,2,Partnered,44,0.2727272727272727,0.0454545454545454,0.4545454545454545,0.0681818181818181,0.0454545454545454,0.1136363636363636,5,8.8,0.2,0.2,3.5,0,3492,0,0.0126002290950744,0,0.0,0,0,At-Risk Customers
1973,PhD,85844,0,0,2014-05-29,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,0,SP,52,0,0,Partnered,1958,0.4790602655771195,0.0097037793667007,0.4305413687436159,0.0127681307456588,0.0485188968335035,0.0194075587334014,20,97.9,0.05,0.3,0.2857142857142857,0,3504,0,0.5587899543378996,1,0.2,1,2,Champions
1955,Master,38452,1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,SP,70,1,2,Partnered,72,0.7777777777777778,0.0,0.1944444444444444,0.0,0.0,0.0277777777777777,9,8.0,0.3333333333333333,0.3333333333333333,1.75,0,3564,0,0.0202020202020202,0,0.0,0,0,At-Risk Customers
1955,Graduation,80395,0,0,2013-11-23,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,0,AUS,70,0,0,Partnered,1380,0.322463768115942,0.0181159420289855,0.5115942028985507,0.0579710144927536,0.0550724637681159,0.0347826086956521,24,57.5,0.0416666666666666,0.25,0.2857142857142857,0,3691,0,0.3738824166892441,1,0.2,1,2,Champions
1988,Graduation,87679,0,0,2013-07-27,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,1,0,CA,37,0,0,Partnered,2524,0.4988114104595879,0.0681458003169572,0.3229001584786053,0.0384310618066561,0.0586370839936608,0.0130744849445324,29,87.03448275862068,0.0344827586206896,0.2413793103448276,0.5,0,3810,0,0.6624671916010498,3,0.6,1,2,Champions
1949,Master,35416,0,0,2013-06-13,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,SA,76,0,0,Single,390,0.6358974358974359,0.0076923076923076,0.2076923076923077,0.0102564102564102,0.0076923076923076,0.1307692307692307,16,24.375,0.1875,0.4375,1.0,1,3854,0,0.1011935651271406,0,0.0,0,1,Newcomers
1946,PhD,44124,0,1,2013-05-11,62,284,0,55,0,6,52,4,6,2,5,8,0,0,0,0,0,0,0,SP,79,1,1,Partnered,397,0.7153652392947103,0.0,0.1385390428211587,0.0,0.0151133501259445,0.1309823677581864,17,23.352941176470587,0.2352941176470588,0.3529411764705882,1.1428571428571428,1,3887,0,0.1021353228711088,0,0.0,0,1,Newcomers
1958,PhD,50729,1,1,2013-05-02,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,0,SA,67,1,2,Single,496,0.4818548387096774,0.0262096774193548,0.2883064516129032,0.0907258064516129,0.0080645161290322,0.1048387096774193,24,20.666666666666668,0.375,0.25,0.8571428571428571,0,3896,0,0.1273100616016427,0,0.0,0,0,At-Risk Customers
1953,Graduation,94384,0,0,2013-03-04,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,1,0,SA,72,0,0,Partnered,2302,0.4826238053866203,0.0104257167680278,0.3431798436142484,0.0695047784535186,0.0195482189400521,0.0747176368375325,18,127.88888888888889,0.0,0.2777777777777778,0.3333333333333333,0,3955,0,0.5820480404551202,3,0.6,1,2,Champions
1953,Graduation,94384,0,0,2013-03-04,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,1,0,SP,72,0,0,Partnered,2302,0.4826238053866203,0.0104257167680278,0.3431798436142484,0.0695047784535186,0.0195482189400521,0.0747176368375325,18,127.88888888888889,0.0,0.2777777777777778,0.3333333333333333,0,3955,0,0.5820480404551202,3,0.6,1,2,Champions
1990,Graduation,34412,1,0,2013-02-13,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,AUS,35,1,1,Single,209,0.2488038277511961,0.0574162679425837,0.2392344497607655,0.0191387559808612,0.1722488038277512,0.2631578947368421,11,19.0,0.2727272727272727,0.4545454545454545,1.5,1,3974,0,0.0525918470055359,0,0.0,0,3,Budget-Conscious Parents
1985,Graduation,31158,1,0,2013-01-27,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,SP,40,1,1,Partnered,72,0.3472222222222222,0.0833333333333333,0.2222222222222222,0.2777777777777778,0.0,0.0694444444444444,7,10.285714285714286,0.2857142857142857,0.2857142857142857,2.6666666666666665,0,3991,0,0.0180405913304936,0,0.0,0,3,Budget-Conscious Parents
1951,Graduation,34838,1,1,2013-01-19,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,CA,74,1,2,Partnered,170,0.1647058823529411,0.1352941176470588,0.1705882352941176,0.1705882352941176,0.0823529411764705,0.2764705882352941,10,17.0,0.3,0.2,2.0,0,3999,0,0.0425106276569142,0,0.0,0,0,At-Risk Customers
1979,Graduation,56775,0,1,2013-01-02,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,0,SP,46,1,1,Partnered,937,0.655282817502668,0.0373532550693703,0.1707577374599786,0.0618996798292422,0.0373532550693703,0.0373532550693703,25,37.48,0.08,0.2,0.8333333333333334,0,4016,0,0.233316733067729,0,0.0,0,1,Newcomers
1949,PhD,54356,0,1,2012-11-19,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,1,0,SP,76,1,1,Single,775,0.9161290322580644,0.0193548387096774,0.0387096774193548,0.0258064516129032,0.0,0.0,24,32.291666666666664,0.125,0.4583333333333333,0.6666666666666666,1,4060,0,0.1908866995073891,0,0.0,1,1,Newcomers
1978,PhD,72159,0,0,2012-10-29,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,SP,47,0,0,Partnered,1401,0.2298358315488936,0.0378301213418986,0.6416845110635261,0.0242683797287651,0.0285510349750178,0.0378301213418986,21,66.71428571428571,0.0476190476190476,0.1904761904761904,0.4,0,4081,0,0.3432982112227395,0,0.0,0,2,Champions
1991,Graduation,8028,0,0,2012-09-18,62,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,0,SP,34,0,0,Single,178,0.4101123595505618,0.1011235955056179,0.3707865168539326,0.0393258426966292,0.0674157303370786,0.0112359550561797,16,11.125,0.9375,0.0,19.0,0,4122,0,0.0431829209121785,0,0.0,0,3,Budget-Conscious Parents
1952,Master,55951,0,1,2012-08-23,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,SA,73,1,1,Partnered,1374,0.9032023289665212,0.0,0.0582241630276564,0.0,0.0094614264919941,0.0291120815138282,23,59.73913043478261,0.1304347826086956,0.1304347826086956,2.0,0,4148,0,0.3312439729990357,2,0.4,1,1,Newcomers
1949,PhD,67911,0,1,2014-05-22,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,SP,76,1,1,Partnered,976,0.5420081967213115,0.0,0.3647540983606557,0.0645491803278688,0.0286885245901639,0.0,27,36.14814814814815,0.1111111111111111,0.2222222222222222,0.4285714285714285,0,3511,0,0.2779834804898889,0,0.0,0,1,Newcomers
1949,PhD,67911,0,1,2014-05-22,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,GER,76,1,1,Partnered,976,0.5420081967213115,0.0,0.3647540983606557,0.0645491803278688,0.0286885245901639,0.0,27,36.14814814814815,0.1111111111111111,0.2222222222222222,0.4285714285714285,0,3511,0,0.2779834804898889,0,0.0,0,1,Newcomers
1973,PhD,20427,1,0,2014-03-24,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,SP,52,1,1,Partnered,10,0.5,0.0,0.4,0.0,0.0,0.1,4,2.5,0.25,0.25,4.0,0,3570,0,0.0028011204481792,0,0.0,0,3,Budget-Conscious Parents
1970,PhD,32303,0,1,2014-03-08,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,IND,55,1,1,Single,39,0.8974358974358975,0.0,0.0512820512820512,0.0,0.0,0.0512820512820512,7,5.571428571428571,0.2857142857142857,0.1428571428571428,2.5,0,3586,0,0.0108756274400446,0,0.0,0,3,Budget-Conscious Parents
1968,PhD,55954,0,1,2014-03-03,63,447,0,28,0,0,43,3,8,2,6,7,0,0,0,0,0,0,0,AUS,57,1,1,Partnered,518,0.862934362934363,0.0,0.054054054054054,0.0,0.0,0.083011583011583,19,27.26315789473684,0.1578947368421052,0.4210526315789473,0.7777777777777778,1,3591,0,0.1442495126705653,0,0.0,0,1,Newcomers
1976,PhD,49187,0,1,2014-01-11,63,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0,0,SP,49,1,1,Partnered,116,0.6982758620689655,0.0086206896551724,0.2672413793103448,0.0172413793103448,0.0086206896551724,0.0,8,14.5,0.125,0.125,1.0,0,3642,0,0.0318506315211422,0,0.0,0,3,Budget-Conscious Parents
1972,Master,49854,1,0,2013-11-10,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0,CA,53,1,1,Partnered,380,0.3236842105263158,0.0447368421052631,0.45,0.1026315789473684,0.0,0.0789473684210526,18,21.11111111111111,0.2777777777777778,0.3333333333333333,0.8571428571428571,1,3704,0,0.1025917926565874,0,0.0,0,3,Budget-Conscious Parents
1978,Graduation,63693,0,1,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,SA,47,1,1,Single,1150,0.5104347826086957,0.037391304347826,0.2930434782608695,0.0365217391304347,0.0756521739130434,0.0469565217391304,29,39.6551724137931,0.1034482758620689,0.3793103448275862,0.5,1,3731,0,0.3082283570088448,0,0.0,0,1,Newcomers
1985,Master,19510,2,0,2013-09-04,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,0,CA,40,1,2,Partnered,30,0.3,0.0,0.2333333333333333,0.1,0.1333333333333333,0.2333333333333333,6,5.0,0.3333333333333333,0.1666666666666666,3.5,0,3771,0,0.0079554494828957,0,0.0,0,0,At-Risk Customers
1959,Graduation,52332,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,IND,66,0,0,Single,259,0.8185328185328186,0.0193050193050193,0.1274131274131274,0.027027027027027,0.0,0.0077220077220077,12,21.58333333333333,0.0833333333333333,0.25,1.0,0,3778,0,0.0685547908946532,1,0.2,1,1,Newcomers
1973,Graduation,55593,0,1,2013-08-21,63,293,8,124,11,4,106,2,6,6,3,6,1,0,0,0,0,0,0,IND,52,1,1,Partnered,546,0.5366300366300366,0.0146520146520146,0.2271062271062271,0.0201465201465201,0.0073260073260073,0.1941391941391941,17,32.11764705882353,0.1176470588235294,0.3529411764705882,0.8571428571428571,1,3785,0,0.1442536327608982,1,0.2,1,1,Newcomers
1949,Graduation,54591,0,1,2013-08-05,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,AUS,76,1,1,Partnered,519,0.7244701348747592,0.0077071290944123,0.1811175337186898,0.0231213872832369,0.0173410404624277,0.0462427745664739,19,27.31578947368421,0.1578947368421052,0.3157894736842105,0.7142857142857143,0,3801,0,0.1365430149960536,0,0.0,0,1,Newcomers
1949,2n Cycle,74859,0,0,2013-06-03,63,570,73,614,133,102,73,1,6,5,11,3,0,0,0,1,0,0,0,CA,76,0,0,Single,1565,0.3642172523961661,0.0466453674121405,0.392332268370607,0.0849840255591054,0.0651757188498402,0.0466453674121405,23,68.04347826086956,0.0434782608695652,0.2608695652173913,0.4285714285714285,0,3864,0,0.4050207039337474,1,0.2,1,2,Champions
1971,Graduation,40851,1,1,2013-02-21,63,23,1,7,0,4,24,1,1,1,2,7,0,0,0,0,0,0,0,CA,54,1,2,Single,59,0.3898305084745763,0.0169491525423728,0.1186440677966101,0.0,0.0677966101694915,0.4067796610169492,5,11.8,0.2,0.2,3.5,0,3966,0,0.0148764498234997,0,0.0,0,0,At-Risk Customers
1949,PhD,58607,0,1,2012-12-23,63,867,0,86,0,0,19,3,2,3,9,8,0,1,0,0,0,0,0,US,76,1,1,Partnered,972,0.8919753086419753,0.0,0.088477366255144,0.0,0.0,0.0195473251028806,17,57.1764705882353,0.1764705882352941,0.1176470588235294,2.6666666666666665,0,4026,0,0.2414307004470939,1,0.2,1,1,Newcomers
1992,Basic,7500,1,0,2012-12-03,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,SP,33,1,1,Single,119,0.0840336134453781,0.1428571428571428,0.1512605042016806,0.0672268907563025,0.2184873949579832,0.3361344537815126,11,10.818181818181818,0.3636363636363636,0.2727272727272727,2.25,1,4046,0,0.0294117647058823,0,0.0,0,3,Budget-Conscious Parents
1975,PhD,52614,0,1,2012-12-01,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,SP,50,1,1,Single,990,0.796969696969697,0.0,0.1434343434343434,0.0121212121212121,0.009090909090909,0.0383838383838383,16,61.875,0.125,0.125,2.6666666666666665,0,4048,0,0.2445652173913043,0,0.0,0,1,Newcomers
1975,PhD,52614,0,1,2012-12-01,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,Other,50,1,1,Single,990,0.796969696969697,0.0,0.1434343434343434,0.0121212121212121,0.009090909090909,0.0383838383838383,16,61.875,0.125,0.125,2.6666666666666665,0,4048,0,0.2445652173913043,0,0.0,0,1,Newcomers
1974,Graduation,67445,0,1,2012-08-12,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,SP,51,1,1,Partnered,1174,0.6448040885860307,0.0681431005110732,0.1848381601362862,0.024701873935264,0.0681431005110732,0.0093696763202725,32,36.6875,0.15625,0.28125,0.6,0,4159,0,0.2822793940851166,0,0.0,0,1,Newcomers
1974,Graduation,67445,0,1,2012-08-12,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,IND,51,1,1,Partnered,1174,0.6448040885860307,0.0681431005110732,0.1848381601362862,0.024701873935264,0.0681431005110732,0.0093696763202725,32,36.6875,0.15625,0.28125,0.6,0,4159,0,0.2822793940851166,0,0.0,0,1,Newcomers
1974,Graduation,67445,0,1,2012-08-12,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,AUS,51,1,1,Partnered,1174,0.6448040885860307,0.0681431005110732,0.1848381601362862,0.024701873935264,0.0681431005110732,0.0093696763202725,32,36.6875,0.15625,0.28125,0.6,0,4159,0,0.2822793940851166,0,0.0,0,1,Newcomers
1968,PhD,36778,1,1,2012-08-05,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,0,SP,57,1,2,Partnered,77,0.3766233766233766,0.0519480519480519,0.4415584415584415,0.0259740259740259,0.0519480519480519,0.0519480519480519,9,8.555555555555555,0.3333333333333333,0.3333333333333333,2.25,0,4166,0,0.0184829572731637,0,0.0,0,0,At-Risk Customers
1983,Graduation,39453,1,0,2014-04-03,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,0,SP,42,1,1,Partnered,55,0.8363636363636363,0.0,0.1272727272727272,0.0,0.0,0.0363636363636363,7,7.857142857142857,0.2857142857142857,0.2857142857142857,2.0,0,3560,0,0.0154494382022471,0,0.0,0,3,Budget-Conscious Parents
1969,PhD,42731,1,0,2013-10-21,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,0,SA,56,1,1,Partnered,244,0.6516393442622951,0.0081967213114754,0.2090163934426229,0.0245901639344262,0.0081967213114754,0.0983606557377049,13,18.76923076923077,0.2307692307692307,0.3076923076923077,1.0,0,3724,0,0.0655209452201933,0,0.0,0,3,Budget-Conscious Parents
1965,PhD,40760,0,1,2013-08-30,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,CA,60,1,1,Single,93,0.7526881720430108,0.0,0.1827956989247312,0.0,0.0,0.064516129032258,8,11.625,0.25,0.25,2.0,0,3776,0,0.0246292372881355,0,0.0,0,3,Budget-Conscious Parents
1965,PhD,69969,0,0,2013-08-27,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,1,0,SP,60,0,0,Partnered,1536,0.57421875,0.0188802083333333,0.3346354166666667,0.0247395833333333,0.0188802083333333,0.0286458333333333,13,118.15384615384616,0.0769230769230769,0.3076923076923077,0.6,0,3779,0,0.4064567345858693,2,0.4,1,2,Champions
1955,Graduation,80317,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,CA,70,0,0,Single,1231,0.4354183590576767,0.0089358245329,0.314378554021121,0.1210398050365556,0.0739236393176279,0.0463038180341186,18,68.38888888888889,0.0555555555555555,0.1666666666666666,0.25,0,3786,0,0.3251452720549392,0,0.0,0,2,Champions
1957,Master,66636,0,0,2013-08-17,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,0,SP,68,0,0,Partnered,1084,0.268450184501845,0.0092250922509225,0.6356088560885609,0.077490774907749,0.0092250922509225,0.0,17,63.76470588235294,0.0588235294117647,0.1764705882352941,0.25,0,3789,0,0.2860913169701768,0,0.0,0,2,Champions
1975,Master,54730,0,1,2013-08-15,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0,SP,50,1,1,Partnered,405,0.7851851851851852,0.0074074074074074,0.0419753086419753,0.0098765432098765,0.0172839506172839,0.1382716049382716,18,22.5,0.2777777777777778,0.2222222222222222,0.8,0,3791,0,0.1068319704563439,0,0.0,0,1,Newcomers
1971,Master,42835,1,1,2013-06-30,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,IND,54,1,2,Single,595,0.6369747899159663,0.0067226890756302,0.1563025210084033,0.0201680672268907,0.015126050420168,0.1647058823529411,23,25.869565217391305,0.3043478260869565,0.2608695652173913,0.8571428571428571,1,3837,0,0.1550690643732082,0,0.0,0,0,At-Risk Customers
1965,Master,53843,0,1,2013-06-27,64,378,0,88,19,4,73,4,8,5,3,7,0,0,0,0,0,0,0,SA,60,1,1,Partnered,562,0.6725978647686833,0.0,0.1565836298932384,0.0338078291814946,0.0071174377224199,0.1298932384341637,20,28.1,0.2,0.4,0.7777777777777778,1,3840,0,0.1463541666666666,0,0.0,0,1,Newcomers
1960,Graduation,79530,0,0,2013-05-17,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,0,SP,65,0,0,Partnered,1348,0.2470326409495549,0.0,0.6045994065281899,0.0956973293768546,0.0311572700296735,0.021513353115727,26,51.84615384615385,0.0384615384615384,0.1538461538461538,0.4,0,3881,0,0.3473331615562999,0,0.0,0,2,Champions
1968,Master,63841,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,SA,57,1,1,Single,908,0.6993392070484582,0.0165198237885462,0.1101321585903083,0.0220264317180616,0.0077092511013215,0.1442731277533039,22,41.27272727272727,0.0454545454545454,0.4090909090909091,0.6,0,3907,0,0.2324033785513181,0,0.0,0,1,Newcomers
1968,Master,63841,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,SP,57,1,1,Single,908,0.6993392070484582,0.0165198237885462,0.1101321585903083,0.0220264317180616,0.0077092511013215,0.1442731277533039,22,41.27272727272727,0.0454545454545454,0.4090909090909091,0.6,0,3907,0,0.2324033785513181,0,0.0,0,1,Newcomers
1968,Master,63841,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,AUS,57,1,1,Single,908,0.6993392070484582,0.0165198237885462,0.1101321585903083,0.0220264317180616,0.0077092511013215,0.1442731277533039,22,41.27272727272727,0.0454545454545454,0.4090909090909091,0.6,0,3907,0,0.2324033785513181,0,0.0,0,1,Newcomers
1983,Master,27100,1,0,2013-04-05,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,SP,42,1,1,Partnered,37,0.3243243243243243,0.0,0.3513513513513513,0.054054054054054,0.0,0.2702702702702703,5,7.4,0.2,0.2,3.5,0,3923,0,0.0094315574815192,0,0.0,0,3,Budget-Conscious Parents
1983,Master,27100,1,0,2013-04-05,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,GER,42,1,1,Partnered,37,0.3243243243243243,0.0,0.3513513513513513,0.054054054054054,0.0,0.2702702702702703,5,7.4,0.2,0.2,3.5,0,3923,0,0.0094315574815192,0,0.0,0,3,Budget-Conscious Parents
1976,Master,72309,0,0,2013-03-11,64,960,0,883,50,38,0,1,5,6,8,3,0,0,0,1,0,1,0,CA,49,0,0,Single,1931,0.4971517348524081,0.0,0.4572760227861212,0.0258933195235629,0.0196789228379078,0.0,20,96.55,0.05,0.25,0.5,0,3948,0,0.4891084093211753,1,0.2,1,2,Champions
1959,Graduation,50664,1,1,2013-01-16,64,313,8,104,6,4,126,9,8,1,6,9,0,0,0,0,0,0,0,SA,66,1,2,Single,561,0.5579322638146168,0.0142602495543672,0.1853832442067736,0.0106951871657754,0.0071301247771836,0.2245989304812834,24,23.375,0.375,0.3333333333333333,1.0,1,4002,0,0.1401799100449775,0,0.0,0,0,At-Risk Customers
1979,Basic,20194,1,0,2012-12-17,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,SP,46,1,1,Single,47,0.0,0.0851063829787234,0.1489361702127659,0.2340425531914893,0.2127659574468085,0.3191489361702128,7,6.714285714285714,0.2857142857142857,0.2857142857142857,2.0,0,4032,0,0.011656746031746,0,0.0,0,3,Budget-Conscious Parents
1975,PhD,76618,0,0,2012-12-07,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0,AUS,50,0,0,Partnered,1511,0.4956982131039047,0.0264725347452018,0.1945731303772336,0.0800794176042356,0.1058901389808074,0.0972865651886168,11,137.36363636363637,0.0909090909090909,0.2727272727272727,0.25,0,4042,0,0.3738248391885205,0,0.0,0,2,Champions
1974,PhD,45207,1,1,2012-11-10,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,0,SP,51,1,2,Partnered,215,0.944186046511628,0.0,0.0465116279069767,0.0,0.0,0.0093023255813953,15,14.333333333333334,0.3333333333333333,0.2,1.5,0,4069,0,0.0528385352666502,1,0.2,1,0,At-Risk Customers
1972,Graduation,56721,1,1,2012-10-31,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,0,SP,53,1,2,Partnered,296,0.5304054054054054,0.0202702702702702,0.1317567567567567,0.0202702702702702,0.0439189189189189,0.2533783783783784,15,19.73333333333333,0.3333333333333333,0.2666666666666666,1.2,0,4079,0,0.0725668055896053,0,0.0,0,0,At-Risk Customers
1966,Graduation,27038,0,0,2012-09-18,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,1,0,SA,59,0,0,Single,107,0.0093457943925233,0.2429906542056074,0.2336448598130841,0.1588785046728972,0.2149532710280373,0.1401869158878504,7,15.285714285714286,0.1428571428571428,0.4285714285714285,2.25,0,4122,0,0.0259582726831635,0,0.0,1,3,Budget-Conscious Parents
1977,Graduation,23763,1,0,2012-08-07,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,SP,48,1,1,Single,42,0.5238095238095238,0.0,0.1428571428571428,0.1428571428571428,0.0476190476190476,0.1428571428571428,5,8.4,0.2,0.2,3.5,0,4164,0,0.0100864553314121,0,0.0,0,3,Budget-Conscious Parents
1975,Graduation,37085,1,1,2014-06-26,65,39,1,16,2,0,3,4,3,0,3,8,0,0,0,0,0,0,0,IND,50,1,2,Partnered,61,0.639344262295082,0.0163934426229508,0.2622950819672131,0.0327868852459016,0.0,0.0491803278688524,10,6.1,0.4,0.3,2.0,0,3476,0,0.0175489067894131,0,0.0,0,0,At-Risk Customers
1966,Master,49605,0,0,2014-06-21,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0,CA,59,0,0,Partnered,127,0.3307086614173228,0.1259842519685039,0.2283464566929134,0.0944881889763779,0.1574803149606299,0.0629921259842519,8,15.875,0.125,0.25,1.0,0,3481,0,0.0364837690318873,0,0.0,0,3,Budget-Conscious Parents
1971,Graduation,1730,0,0,2014-05-18,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,0,SP,54,0,0,Single,8,0.125,0.125,0.375,0.125,0.125,0.125,15,0.5333333333333333,1.0,0.0,20.0,0,3515,0,0.002275960170697,0,0.0,0,0,At-Risk Customers
1995,Graduation,34824,0,0,2014-03-26,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,US,30,0,0,Single,23,0.1739130434782608,0.0869565217391304,0.4782608695652174,0.0869565217391304,0.0,0.1739130434782608,4,5.75,0.25,0.25,3.0,0,3568,0,0.0064461883408071,0,0.0,0,3,Budget-Conscious Parents
1995,Graduation,34824,0,0,2014-03-26,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,SP,30,0,0,Single,23,0.1739130434782608,0.0869565217391304,0.4782608695652174,0.0869565217391304,0.0,0.1739130434782608,4,5.75,0.25,0.25,3.0,0,3568,0,0.0064461883408071,0,0.0,0,3,Budget-Conscious Parents
1974,Master,63206,0,0,2014-03-20,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,0,CA,51,0,0,Partnered,928,0.8081896551724138,0.0086206896551724,0.1346982758620689,0.011853448275862,0.0086206896551724,0.0280172413793103,14,66.28571428571429,0.0714285714285714,0.2857142857142857,0.4,0,3574,0,0.259653049804141,1,0.2,1,2,Champions
1972,Graduation,26759,1,0,2014-02-07,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,AUS,53,1,1,Single,59,0.423728813559322,0.0508474576271186,0.2711864406779661,0.135593220338983,0.0847457627118644,0.0338983050847457,8,7.375,0.25,0.25,2.0,0,3615,0,0.0163208852005532,0,0.0,0,3,Budget-Conscious Parents
